index,audio,annotation,txt,targets,num_events
340,soundscape_00340/soundscape_00340.wav,soundscape_00340/soundscape_00340.jams,soundscape_00340/soundscape_00340.txt,soundscape_00340/soundscape_00340_targets.json,5
341,soundscape_00341/soundscape_00341.wav,soundscape_00341/soundscape_00341.jams,soundscape_00341/soundscape_00341.txt,soundscape_00341/soundscape_00341_targets.json,10
342,soundscape_00342/soundscape_00342.wav,soundscape_00342/soundscape_00342.jams,soundscape_00342/soundscape_00342.txt,soundscape_00342/soundscape_00342_targets.json,9
343,soundscape_00343/soundscape_00343.wav,soundscape_00343/soundscape_00343.jams,soundscape_00343/soundscape_00343.txt,soundscape_00343/soundscape_00343_targets.json,5
344,soundscape_00344/soundscape_00344.wav,soundscape_00344/soundscape_00344.jams,soundscape_00344/soundscape_00344.txt,soundscape_00344/soundscape_00344_targets.json,6
345,soundscape_00345/soundscape_00345.wav,soundscape_00345/soundscape_00345.jams,soundscape_00345/soundscape_00345.txt,soundscape_00345/soundscape_00345_targets.json,6
346,soundscape_00346/soundscape_00346.wav,soundscape_00346/soundscape_00346.jams,soundscape_00346/soundscape_00346.txt,soundscape_00346/soundscape_00346_targets.json,8
347,soundscape_00347/soundscape_00347.wav,soundscape_00347/soundscape_00347.jams,soundscape_00347/soundscape_00347.txt,soundscape_00347/soundscape_00347_targets.json,9
348,soundscape_00348/soundscape_00348.wav,soundscape_00348/soundscape_00348.jams,soundscape_00348/soundscape_00348.txt,soundscape_00348/soundscape_00348_targets.json,6
349,soundscape_00349/soundscape_00349.wav,soundscape_00349/soundscape_00349.jams,soundscape_00349/soundscape_00349.txt,soundscape_00349/soundscape_00349_targets.json,9
350,soundscape_00350/soundscape_00350.wav,soundscape_00350/soundscape_00350.jams,soundscape_00350/soundscape_00350.txt,soundscape_00350/soundscape_00350_targets.json,7
351,soundscape_00351/soundscape_00351.wav,soundscape_00351/soundscape_00351.jams,soundscape_00351/soundscape_00351.txt,soundscape_00351/soundscape_00351_targets.json,8
352,soundscape_00352/soundscape_00352.wav,soundscape_00352/soundscape_00352.jams,soundscape_00352/soundscape_00352.txt,soundscape_00352/soundscape_00352_targets.json,6
353,soundscape_00353/soundscape_00353.wav,soundscape_00353/soundscape_00353.jams,soundscape_00353/soundscape_00353.txt,soundscape_00353/soundscape_00353_targets.json,5
354,soundscape_00354/soundscape_00354.wav,soundscape_00354/soundscape_00354.jams,soundscape_00354/soundscape_00354.txt,soundscape_00354/soundscape_00354_targets.json,9
355,soundscape_00355/soundscape_00355.wav,soundscape_00355/soundscape_00355.jams,soundscape_00355/soundscape_00355.txt,soundscape_00355/soundscape_00355_targets.json,7
356,soundscape_00356/soundscape_00356.wav,soundscape_00356/soundscape_00356.jams,soundscape_00356/soundscape_00356.txt,soundscape_00356/soundscape_00356_targets.json,5
357,soundscape_00357/soundscape_00357.wav,soundscape_00357/soundscape_00357.jams,soundscape_00357/soundscape_00357.txt,soundscape_00357/soundscape_00357_targets.json,8
358,soundscape_00358/soundscape_00358.wav,soundscape_00358/soundscape_00358.jams,soundscape_00358/soundscape_00358.txt,soundscape_00358/soundscape_00358_targets.json,9
359,soundscape_00359/soundscape_00359.wav,soundscape_00359/soundscape_00359.jams,soundscape_00359/soundscape_00359.txt,soundscape_00359/soundscape_00359_targets.json,7
360,soundscape_00360/soundscape_00360.wav,soundscape_00360/soundscape_00360.jams,soundscape_00360/soundscape_00360.txt,soundscape_00360/soundscape_00360_targets.json,10
361,soundscape_00361/soundscape_00361.wav,soundscape_00361/soundscape_00361.jams,soundscape_00361/soundscape_00361.txt,soundscape_00361/soundscape_00361_targets.json,9
362,soundscape_00362/soundscape_00362.wav,soundscape_00362/soundscape_00362.jams,soundscape_00362/soundscape_00362.txt,soundscape_00362/soundscape_00362_targets.json,9
363,soundscape_00363/soundscape_00363.wav,soundscape_00363/soundscape_00363.jams,soundscape_00363/soundscape_00363.txt,soundscape_00363/soundscape_00363_targets.json,5
364,soundscape_00364/soundscape_00364.wav,soundscape_00364/soundscape_00364.jams,soundscape_00364/soundscape_00364.txt,soundscape_00364/soundscape_00364_targets.json,8
365,soundscape_00365/soundscape_00365.wav,soundscape_00365/soundscape_00365.jams,soundscape_00365/soundscape_00365.txt,soundscape_00365/soundscape_00365_targets.json,5
366,soundscape_00366/soundscape_00366.wav,soundscape_00366/soundscape_00366.jams,soundscape_00366/soundscape_00366.txt,soundscape_00366/soundscape_00366_targets.json,5
367,soundscape_00367/soundscape_00367.wav,soundscape_00367/soundscape_00367.jams,soundscape_00367/soundscape_00367.txt,soundscape_00367/soundscape_00367_targets.json,9
368,soundscape_00368/soundscape_00368.wav,soundscape_00368/soundscape_00368.jams,soundscape_00368/soundscape_00368.txt,soundscape_00368/soundscape_00368_targets.json,10
369,soundscape_00369/soundscape_00369.wav,soundscape_00369/soundscape_00369.jams,soundscape_00369/soundscape_00369.txt,soundscape_00369/soundscape_00369_targets.json,9
370,soundscape_00370/soundscape_00370.wav,soundscape_00370/soundscape_00370.jams,soundscape_00370/soundscape_00370.txt,soundscape_00370/soundscape_00370_targets.json,7
371,soundscape_00371/soundscape_00371.wav,soundscape_00371/soundscape_00371.jams,soundscape_00371/soundscape_00371.txt,soundscape_00371/soundscape_00371_targets.json,10
372,soundscape_00372/soundscape_00372.wav,soundscape_00372/soundscape_00372.jams,soundscape_00372/soundscape_00372.txt,soundscape_00372/soundscape_00372_targets.json,8
373,soundscape_00373/soundscape_00373.wav,soundscape_00373/soundscape_00373.jams,soundscape_00373/soundscape_00373.txt,soundscape_00373/soundscape_00373_targets.json,8
374,soundscape_00374/soundscape_00374.wav,soundscape_00374/soundscape_00374.jams,soundscape_00374/soundscape_00374.txt,soundscape_00374/soundscape_00374_targets.json,9
375,soundscape_00375/soundscape_00375.wav,soundscape_00375/soundscape_00375.jams,soundscape_00375/soundscape_00375.txt,soundscape_00375/soundscape_00375_targets.json,6
376,soundscape_00376/soundscape_00376.wav,soundscape_00376/soundscape_00376.jams,soundscape_00376/soundscape_00376.txt,soundscape_00376/soundscape_00376_targets.json,7
377,soundscape_00377/soundscape_00377.wav,soundscape_00377/soundscape_00377.jams,soundscape_00377/soundscape_00377.txt,soundscape_00377/soundscape_00377_targets.json,9
378,soundscape_00378/soundscape_00378.wav,soundscape_00378/soundscape_00378.jams,soundscape_00378/soundscape_00378.txt,soundscape_00378/soundscape_00378_targets.json,8
379,soundscape_00379/soundscape_00379.wav,soundscape_00379/soundscape_00379.jams,soundscape_00379/soundscape_00379.txt,soundscape_00379/soundscape_00379_targets.json,9
380,soundscape_00380/soundscape_00380.wav,soundscape_00380/soundscape_00380.jams,soundscape_00380/soundscape_00380.txt,soundscape_00380/soundscape_00380_targets.json,8
381,soundscape_00381/soundscape_00381.wav,soundscape_00381/soundscape_00381.jams,soundscape_00381/soundscape_00381.txt,soundscape_00381/soundscape_00381_targets.json,9
382,soundscape_00382/soundscape_00382.wav,soundscape_00382/soundscape_00382.jams,soundscape_00382/soundscape_00382.txt,soundscape_00382/soundscape_00382_targets.json,5
383,soundscape_00383/soundscape_00383.wav,soundscape_00383/soundscape_00383.jams,soundscape_00383/soundscape_00383.txt,soundscape_00383/soundscape_00383_targets.json,6
384,soundscape_00384/soundscape_00384.wav,soundscape_00384/soundscape_00384.jams,soundscape_00384/soundscape_00384.txt,soundscape_00384/soundscape_00384_targets.json,6
385,soundscape_00385/soundscape_00385.wav,soundscape_00385/soundscape_00385.jams,soundscape_00385/soundscape_00385.txt,soundscape_00385/soundscape_00385_targets.json,10
386,soundscape_00386/soundscape_00386.wav,soundscape_00386/soundscape_00386.jams,soundscape_00386/soundscape_00386.txt,soundscape_00386/soundscape_00386_targets.json,7
387,soundscape_00387/soundscape_00387.wav,soundscape_00387/soundscape_00387.jams,soundscape_00387/soundscape_00387.txt,soundscape_00387/soundscape_00387_targets.json,7
388,soundscape_00388/soundscape_00388.wav,soundscape_00388/soundscape_00388.jams,soundscape_00388/soundscape_00388.txt,soundscape_00388/soundscape_00388_targets.json,7
389,soundscape_00389/soundscape_00389.wav,soundscape_00389/soundscape_00389.jams,soundscape_00389/soundscape_00389.txt,soundscape_00389/soundscape_00389_targets.json,6
390,soundscape_00390/soundscape_00390.wav,soundscape_00390/soundscape_00390.jams,soundscape_00390/soundscape_00390.txt,soundscape_00390/soundscape_00390_targets.json,8
391,soundscape_00391/soundscape_00391.wav,soundscape_00391/soundscape_00391.jams,soundscape_00391/soundscape_00391.txt,soundscape_00391/soundscape_00391_targets.json,6
392,soundscape_00392/soundscape_00392.wav,soundscape_00392/soundscape_00392.jams,soundscape_00392/soundscape_00392.txt,soundscape_00392/soundscape_00392_targets.json,10
393,soundscape_00393/soundscape_00393.wav,soundscape_00393/soundscape_00393.jams,soundscape_00393/soundscape_00393.txt,soundscape_00393/soundscape_00393_targets.json,9
394,soundscape_00394/soundscape_00394.wav,soundscape_00394/soundscape_00394.jams,soundscape_00394/soundscape_00394.txt,soundscape_00394/soundscape_00394_targets.json,6
395,soundscape_00395/soundscape_00395.wav,soundscape_00395/soundscape_00395.jams,soundscape_00395/soundscape_00395.txt,soundscape_00395/soundscape_00395_targets.json,7
396,soundscape_00396/soundscape_00396.wav,soundscape_00396/soundscape_00396.jams,soundscape_00396/soundscape_00396.txt,soundscape_00396/soundscape_00396_targets.json,8
397,soundscape_00397/soundscape_00397.wav,soundscape_00397/soundscape_00397.jams,soundscape_00397/soundscape_00397.txt,soundscape_00397/soundscape_00397_targets.json,10
398,soundscape_00398/soundscape_00398.wav,soundscape_00398/soundscape_00398.jams,soundscape_00398/soundscape_00398.txt,soundscape_00398/soundscape_00398_targets.json,10
399,soundscape_00399/soundscape_00399.wav,soundscape_00399/soundscape_00399.jams,soundscape_00399/soundscape_00399.txt,soundscape_00399/soundscape_00399_targets.json,10
400,soundscape_00400/soundscape_00400.wav,soundscape_00400/soundscape_00400.jams,soundscape_00400/soundscape_00400.txt,soundscape_00400/soundscape_00400_targets.json,9
401,soundscape_00401/soundscape_00401.wav,soundscape_00401/soundscape_00401.jams,soundscape_00401/soundscape_00401.txt,soundscape_00401/soundscape_00401_targets.json,7
402,soundscape_00402/soundscape_00402.wav,soundscape_00402/soundscape_00402.jams,soundscape_00402/soundscape_00402.txt,soundscape_00402/soundscape_00402_targets.json,9
403,soundscape_00403/soundscape_00403.wav,soundscape_00403/soundscape_00403.jams,soundscape_00403/soundscape_00403.txt,soundscape_00403/soundscape_00403_targets.json,8
404,soundscape_00404/soundscape_00404.wav,soundscape_00404/soundscape_00404.jams,soundscape_00404/soundscape_00404.txt,soundscape_00404/soundscape_00404_targets.json,10
405,soundscape_00405/soundscape_00405.wav,soundscape_00405/soundscape_00405.jams,soundscape_00405/soundscape_00405.txt,soundscape_00405/soundscape_00405_targets.json,7
406,soundscape_00406/soundscape_00406.wav,soundscape_00406/soundscape_00406.jams,soundscape_00406/soundscape_00406.txt,soundscape_00406/soundscape_00406_targets.json,9
407,soundscape_00407/soundscape_00407.wav,soundscape_00407/soundscape_00407.jams,soundscape_00407/soundscape_00407.txt,soundscape_00407/soundscape_00407_targets.json,6
408,soundscape_00408/soundscape_00408.wav,soundscape_00408/soundscape_00408.jams,soundscape_00408/soundscape_00408.txt,soundscape_00408/soundscape_00408_targets.json,7
409,soundscape_00409/soundscape_00409.wav,soundscape_00409/soundscape_00409.jams,soundscape_00409/soundscape_00409.txt,soundscape_00409/soundscape_00409_targets.json,5
410,soundscape_00410/soundscape_00410.wav,soundscape_00410/soundscape_00410.jams,soundscape_00410/soundscape_00410.txt,soundscape_00410/soundscape_00410_targets.json,7
411,soundscape_00411/soundscape_00411.wav,soundscape_00411/soundscape_00411.jams,soundscape_00411/soundscape_00411.txt,soundscape_00411/soundscape_00411_targets.json,6
412,soundscape_00412/soundscape_00412.wav,soundscape_00412/soundscape_00412.jams,soundscape_00412/soundscape_00412.txt,soundscape_00412/soundscape_00412_targets.json,10
413,soundscape_00413/soundscape_00413.wav,soundscape_00413/soundscape_00413.jams,soundscape_00413/soundscape_00413.txt,soundscape_00413/soundscape_00413_targets.json,6
414,soundscape_00414/soundscape_00414.wav,soundscape_00414/soundscape_00414.jams,soundscape_00414/soundscape_00414.txt,soundscape_00414/soundscape_00414_targets.json,10
415,soundscape_00415/soundscape_00415.wav,soundscape_00415/soundscape_00415.jams,soundscape_00415/soundscape_00415.txt,soundscape_00415/soundscape_00415_targets.json,7
416,soundscape_00416/soundscape_00416.wav,soundscape_00416/soundscape_00416.jams,soundscape_00416/soundscape_00416.txt,soundscape_00416/soundscape_00416_targets.json,8
417,soundscape_00417/soundscape_00417.wav,soundscape_00417/soundscape_00417.jams,soundscape_00417/soundscape_00417.txt,soundscape_00417/soundscape_00417_targets.json,6
418,soundscape_00418/soundscape_00418.wav,soundscape_00418/soundscape_00418.jams,soundscape_00418/soundscape_00418.txt,soundscape_00418/soundscape_00418_targets.json,8
419,soundscape_00419/soundscape_00419.wav,soundscape_00419/soundscape_00419.jams,soundscape_00419/soundscape_00419.txt,soundscape_00419/soundscape_00419_targets.json,9
420,soundscape_00420/soundscape_00420.wav,soundscape_00420/soundscape_00420.jams,soundscape_00420/soundscape_00420.txt,soundscape_00420/soundscape_00420_targets.json,8
421,soundscape_00421/soundscape_00421.wav,soundscape_00421/soundscape_00421.jams,soundscape_00421/soundscape_00421.txt,soundscape_00421/soundscape_00421_targets.json,5
422,soundscape_00422/soundscape_00422.wav,soundscape_00422/soundscape_00422.jams,soundscape_00422/soundscape_00422.txt,soundscape_00422/soundscape_00422_targets.json,6
423,soundscape_00423/soundscape_00423.wav,soundscape_00423/soundscape_00423.jams,soundscape_00423/soundscape_00423.txt,soundscape_00423/soundscape_00423_targets.json,8
424,soundscape_00424/soundscape_00424.wav,soundscape_00424/soundscape_00424.jams,soundscape_00424/soundscape_00424.txt,soundscape_00424/soundscape_00424_targets.json,6
425,soundscape_00425/soundscape_00425.wav,soundscape_00425/soundscape_00425.jams,soundscape_00425/soundscape_00425.txt,soundscape_00425/soundscape_00425_targets.json,6
426,soundscape_00426/soundscape_00426.wav,soundscape_00426/soundscape_00426.jams,soundscape_00426/soundscape_00426.txt,soundscape_00426/soundscape_00426_targets.json,5
427,soundscape_00427/soundscape_00427.wav,soundscape_00427/soundscape_00427.jams,soundscape_00427/soundscape_00427.txt,soundscape_00427/soundscape_00427_targets.json,10
428,soundscape_00428/soundscape_00428.wav,soundscape_00428/soundscape_00428.jams,soundscape_00428/soundscape_00428.txt,soundscape_00428/soundscape_00428_targets.json,6
429,soundscape_00429/soundscape_00429.wav,soundscape_00429/soundscape_00429.jams,soundscape_00429/soundscape_00429.txt,soundscape_00429/soundscape_00429_targets.json,5
430,soundscape_00430/soundscape_00430.wav,soundscape_00430/soundscape_00430.jams,soundscape_00430/soundscape_00430.txt,soundscape_00430/soundscape_00430_targets.json,5
431,soundscape_00431/soundscape_00431.wav,soundscape_00431/soundscape_00431.jams,soundscape_00431/soundscape_00431.txt,soundscape_00431/soundscape_00431_targets.json,9
432,soundscape_00432/soundscape_00432.wav,soundscape_00432/soundscape_00432.jams,soundscape_00432/soundscape_00432.txt,soundscape_00432/soundscape_00432_targets.json,9
433,soundscape_00433/soundscape_00433.wav,soundscape_00433/soundscape_00433.jams,soundscape_00433/soundscape_00433.txt,soundscape_00433/soundscape_00433_targets.json,6
434,soundscape_00434/soundscape_00434.wav,soundscape_00434/soundscape_00434.jams,soundscape_00434/soundscape_00434.txt,soundscape_00434/soundscape_00434_targets.json,10
435,soundscape_00435/soundscape_00435.wav,soundscape_00435/soundscape_00435.jams,soundscape_00435/soundscape_00435.txt,soundscape_00435/soundscape_00435_targets.json,8
436,soundscape_00436/soundscape_00436.wav,soundscape_00436/soundscape_00436.jams,soundscape_00436/soundscape_00436.txt,soundscape_00436/soundscape_00436_targets.json,9
437,soundscape_00437/soundscape_00437.wav,soundscape_00437/soundscape_00437.jams,soundscape_00437/soundscape_00437.txt,soundscape_00437/soundscape_00437_targets.json,8
438,soundscape_00438/soundscape_00438.wav,soundscape_00438/soundscape_00438.jams,soundscape_00438/soundscape_00438.txt,soundscape_00438/soundscape_00438_targets.json,10
439,soundscape_00439/soundscape_00439.wav,soundscape_00439/soundscape_00439.jams,soundscape_00439/soundscape_00439.txt,soundscape_00439/soundscape_00439_targets.json,7
440,soundscape_00440/soundscape_00440.wav,soundscape_00440/soundscape_00440.jams,soundscape_00440/soundscape_00440.txt,soundscape_00440/soundscape_00440_targets.json,5
441,soundscape_00441/soundscape_00441.wav,soundscape_00441/soundscape_00441.jams,soundscape_00441/soundscape_00441.txt,soundscape_00441/soundscape_00441_targets.json,8
442,soundscape_00442/soundscape_00442.wav,soundscape_00442/soundscape_00442.jams,soundscape_00442/soundscape_00442.txt,soundscape_00442/soundscape_00442_targets.json,8
443,soundscape_00443/soundscape_00443.wav,soundscape_00443/soundscape_00443.jams,soundscape_00443/soundscape_00443.txt,soundscape_00443/soundscape_00443_targets.json,6
444,soundscape_00444/soundscape_00444.wav,soundscape_00444/soundscape_00444.jams,soundscape_00444/soundscape_00444.txt,soundscape_00444/soundscape_00444_targets.json,9
445,soundscape_00445/soundscape_00445.wav,soundscape_00445/soundscape_00445.jams,soundscape_00445/soundscape_00445.txt,soundscape_00445/soundscape_00445_targets.json,6
446,soundscape_00446/soundscape_00446.wav,soundscape_00446/soundscape_00446.jams,soundscape_00446/soundscape_00446.txt,soundscape_00446/soundscape_00446_targets.json,5
447,soundscape_00447/soundscape_00447.wav,soundscape_00447/soundscape_00447.jams,soundscape_00447/soundscape_00447.txt,soundscape_00447/soundscape_00447_targets.json,7
448,soundscape_00448/soundscape_00448.wav,soundscape_00448/soundscape_00448.jams,soundscape_00448/soundscape_00448.txt,soundscape_00448/soundscape_00448_targets.json,9
449,soundscape_00449/soundscape_00449.wav,soundscape_00449/soundscape_00449.jams,soundscape_00449/soundscape_00449.txt,soundscape_00449/soundscape_00449_targets.json,10
450,soundscape_00450/soundscape_00450.wav,soundscape_00450/soundscape_00450.jams,soundscape_00450/soundscape_00450.txt,soundscape_00450/soundscape_00450_targets.json,5
451,soundscape_00451/soundscape_00451.wav,soundscape_00451/soundscape_00451.jams,soundscape_00451/soundscape_00451.txt,soundscape_00451/soundscape_00451_targets.json,9
452,soundscape_00452/soundscape_00452.wav,soundscape_00452/soundscape_00452.jams,soundscape_00452/soundscape_00452.txt,soundscape_00452/soundscape_00452_targets.json,8
453,soundscape_00453/soundscape_00453.wav,soundscape_00453/soundscape_00453.jams,soundscape_00453/soundscape_00453.txt,soundscape_00453/soundscape_00453_targets.json,9
454,soundscape_00454/soundscape_00454.wav,soundscape_00454/soundscape_00454.jams,soundscape_00454/soundscape_00454.txt,soundscape_00454/soundscape_00454_targets.json,7
455,soundscape_00455/soundscape_00455.wav,soundscape_00455/soundscape_00455.jams,soundscape_00455/soundscape_00455.txt,soundscape_00455/soundscape_00455_targets.json,9
456,soundscape_00456/soundscape_00456.wav,soundscape_00456/soundscape_00456.jams,soundscape_00456/soundscape_00456.txt,soundscape_00456/soundscape_00456_targets.json,7
457,soundscape_00457/soundscape_00457.wav,soundscape_00457/soundscape_00457.jams,soundscape_00457/soundscape_00457.txt,soundscape_00457/soundscape_00457_targets.json,6
458,soundscape_00458/soundscape_00458.wav,soundscape_00458/soundscape_00458.jams,soundscape_00458/soundscape_00458.txt,soundscape_00458/soundscape_00458_targets.json,6
459,soundscape_00459/soundscape_00459.wav,soundscape_00459/soundscape_00459.jams,soundscape_00459/soundscape_00459.txt,soundscape_00459/soundscape_00459_targets.json,7
460,soundscape_00460/soundscape_00460.wav,soundscape_00460/soundscape_00460.jams,soundscape_00460/soundscape_00460.txt,soundscape_00460/soundscape_00460_targets.json,6
461,soundscape_00461/soundscape_00461.wav,soundscape_00461/soundscape_00461.jams,soundscape_00461/soundscape_00461.txt,soundscape_00461/soundscape_00461_targets.json,10
462,soundscape_00462/soundscape_00462.wav,soundscape_00462/soundscape_00462.jams,soundscape_00462/soundscape_00462.txt,soundscape_00462/soundscape_00462_targets.json,8
463,soundscape_00463/soundscape_00463.wav,soundscape_00463/soundscape_00463.jams,soundscape_00463/soundscape_00463.txt,soundscape_00463/soundscape_00463_targets.json,9
464,soundscape_00464/soundscape_00464.wav,soundscape_00464/soundscape_00464.jams,soundscape_00464/soundscape_00464.txt,soundscape_00464/soundscape_00464_targets.json,5
465,soundscape_00465/soundscape_00465.wav,soundscape_00465/soundscape_00465.jams,soundscape_00465/soundscape_00465.txt,soundscape_00465/soundscape_00465_targets.json,6
466,soundscape_00466/soundscape_00466.wav,soundscape_00466/soundscape_00466.jams,soundscape_00466/soundscape_00466.txt,soundscape_00466/soundscape_00466_targets.json,8
467,soundscape_00467/soundscape_00467.wav,soundscape_00467/soundscape_00467.jams,soundscape_00467/soundscape_00467.txt,soundscape_00467/soundscape_00467_targets.json,6
468,soundscape_00468/soundscape_00468.wav,soundscape_00468/soundscape_00468.jams,soundscape_00468/soundscape_00468.txt,soundscape_00468/soundscape_00468_targets.json,5
469,soundscape_00469/soundscape_00469.wav,soundscape_00469/soundscape_00469.jams,soundscape_00469/soundscape_00469.txt,soundscape_00469/soundscape_00469_targets.json,5
470,soundscape_00470/soundscape_00470.wav,soundscape_00470/soundscape_00470.jams,soundscape_00470/soundscape_00470.txt,soundscape_00470/soundscape_00470_targets.json,10
471,soundscape_00471/soundscape_00471.wav,soundscape_00471/soundscape_00471.jams,soundscape_00471/soundscape_00471.txt,soundscape_00471/soundscape_00471_targets.json,6
472,soundscape_00472/soundscape_00472.wav,soundscape_00472/soundscape_00472.jams,soundscape_00472/soundscape_00472.txt,soundscape_00472/soundscape_00472_targets.json,6
473,soundscape_00473/soundscape_00473.wav,soundscape_00473/soundscape_00473.jams,soundscape_00473/soundscape_00473.txt,soundscape_00473/soundscape_00473_targets.json,6
474,soundscape_00474/soundscape_00474.wav,soundscape_00474/soundscape_00474.jams,soundscape_00474/soundscape_00474.txt,soundscape_00474/soundscape_00474_targets.json,6
475,soundscape_00475/soundscape_00475.wav,soundscape_00475/soundscape_00475.jams,soundscape_00475/soundscape_00475.txt,soundscape_00475/soundscape_00475_targets.json,7
476,soundscape_00476/soundscape_00476.wav,soundscape_00476/soundscape_00476.jams,soundscape_00476/soundscape_00476.txt,soundscape_00476/soundscape_00476_targets.json,9
477,soundscape_00477/soundscape_00477.wav,soundscape_00477/soundscape_00477.jams,soundscape_00477/soundscape_00477.txt,soundscape_00477/soundscape_00477_targets.json,8
478,soundscape_00478/soundscape_00478.wav,soundscape_00478/soundscape_00478.jams,soundscape_00478/soundscape_00478.txt,soundscape_00478/soundscape_00478_targets.json,6
479,soundscape_00479/soundscape_00479.wav,soundscape_00479/soundscape_00479.jams,soundscape_00479/soundscape_00479.txt,soundscape_00479/soundscape_00479_targets.json,9
480,soundscape_00480/soundscape_00480.wav,soundscape_00480/soundscape_00480.jams,soundscape_00480/soundscape_00480.txt,soundscape_00480/soundscape_00480_targets.json,9
481,soundscape_00481/soundscape_00481.wav,soundscape_00481/soundscape_00481.jams,soundscape_00481/soundscape_00481.txt,soundscape_00481/soundscape_00481_targets.json,8
482,soundscape_00482/soundscape_00482.wav,soundscape_00482/soundscape_00482.jams,soundscape_00482/soundscape_00482.txt,soundscape_00482/soundscape_00482_targets.json,5
483,soundscape_00483/soundscape_00483.wav,soundscape_00483/soundscape_00483.jams,soundscape_00483/soundscape_00483.txt,soundscape_00483/soundscape_00483_targets.json,6
484,soundscape_00484/soundscape_00484.wav,soundscape_00484/soundscape_00484.jams,soundscape_00484/soundscape_00484.txt,soundscape_00484/soundscape_00484_targets.json,10
485,soundscape_00485/soundscape_00485.wav,soundscape_00485/soundscape_00485.jams,soundscape_00485/soundscape_00485.txt,soundscape_00485/soundscape_00485_targets.json,10
486,soundscape_00486/soundscape_00486.wav,soundscape_00486/soundscape_00486.jams,soundscape_00486/soundscape_00486.txt,soundscape_00486/soundscape_00486_targets.json,7
487,soundscape_00487/soundscape_00487.wav,soundscape_00487/soundscape_00487.jams,soundscape_00487/soundscape_00487.txt,soundscape_00487/soundscape_00487_targets.json,8
488,soundscape_00488/soundscape_00488.wav,soundscape_00488/soundscape_00488.jams,soundscape_00488/soundscape_00488.txt,soundscape_00488/soundscape_00488_targets.json,10
489,soundscape_00489/soundscape_00489.wav,soundscape_00489/soundscape_00489.jams,soundscape_00489/soundscape_00489.txt,soundscape_00489/soundscape_00489_targets.json,10
490,soundscape_00490/soundscape_00490.wav,soundscape_00490/soundscape_00490.jams,soundscape_00490/soundscape_00490.txt,soundscape_00490/soundscape_00490_targets.json,8
491,soundscape_00491/soundscape_00491.wav,soundscape_00491/soundscape_00491.jams,soundscape_00491/soundscape_00491.txt,soundscape_00491/soundscape_00491_targets.json,7
492,soundscape_00492/soundscape_00492.wav,soundscape_00492/soundscape_00492.jams,soundscape_00492/soundscape_00492.txt,soundscape_00492/soundscape_00492_targets.json,10
493,soundscape_00493/soundscape_00493.wav,soundscape_00493/soundscape_00493.jams,soundscape_00493/soundscape_00493.txt,soundscape_00493/soundscape_00493_targets.json,10
494,soundscape_00494/soundscape_00494.wav,soundscape_00494/soundscape_00494.jams,soundscape_00494/soundscape_00494.txt,soundscape_00494/soundscape_00494_targets.json,8
495,soundscape_00495/soundscape_00495.wav,soundscape_00495/soundscape_00495.jams,soundscape_00495/soundscape_00495.txt,soundscape_00495/soundscape_00495_targets.json,5
496,soundscape_00496/soundscape_00496.wav,soundscape_00496/soundscape_00496.jams,soundscape_00496/soundscape_00496.txt,soundscape_00496/soundscape_00496_targets.json,6
497,soundscape_00497/soundscape_00497.wav,soundscape_00497/soundscape_00497.jams,soundscape_00497/soundscape_00497.txt,soundscape_00497/soundscape_00497_targets.json,6
498,soundscape_00498/soundscape_00498.wav,soundscape_00498/soundscape_00498.jams,soundscape_00498/soundscape_00498.txt,soundscape_00498/soundscape_00498_targets.json,7
499,soundscape_00499/soundscape_00499.wav,soundscape_00499/soundscape_00499.jams,soundscape_00499/soundscape_00499.txt,soundscape_00499/soundscape_00499_targets.json,9
500,soundscape_00500/soundscape_00500.wav,soundscape_00500/soundscape_00500.jams,soundscape_00500/soundscape_00500.txt,soundscape_00500/soundscape_00500_targets.json,8
501,soundscape_00501/soundscape_00501.wav,soundscape_00501/soundscape_00501.jams,soundscape_00501/soundscape_00501.txt,soundscape_00501/soundscape_00501_targets.json,10
502,soundscape_00502/soundscape_00502.wav,soundscape_00502/soundscape_00502.jams,soundscape_00502/soundscape_00502.txt,soundscape_00502/soundscape_00502_targets.json,6
503,soundscape_00503/soundscape_00503.wav,soundscape_00503/soundscape_00503.jams,soundscape_00503/soundscape_00503.txt,soundscape_00503/soundscape_00503_targets.json,6
504,soundscape_00504/soundscape_00504.wav,soundscape_00504/soundscape_00504.jams,soundscape_00504/soundscape_00504.txt,soundscape_00504/soundscape_00504_targets.json,10
505,soundscape_00505/soundscape_00505.wav,soundscape_00505/soundscape_00505.jams,soundscape_00505/soundscape_00505.txt,soundscape_00505/soundscape_00505_targets.json,9
506,soundscape_00506/soundscape_00506.wav,soundscape_00506/soundscape_00506.jams,soundscape_00506/soundscape_00506.txt,soundscape_00506/soundscape_00506_targets.json,8
507,soundscape_00507/soundscape_00507.wav,soundscape_00507/soundscape_00507.jams,soundscape_00507/soundscape_00507.txt,soundscape_00507/soundscape_00507_targets.json,9
508,soundscape_00508/soundscape_00508.wav,soundscape_00508/soundscape_00508.jams,soundscape_00508/soundscape_00508.txt,soundscape_00508/soundscape_00508_targets.json,8
509,soundscape_00509/soundscape_00509.wav,soundscape_00509/soundscape_00509.jams,soundscape_00509/soundscape_00509.txt,soundscape_00509/soundscape_00509_targets.json,10
